Date,Actual Closing Price,Change,Changeper,Predicted Closing Price
2017-06-12 00:00:00,0.039988,-0.0024598652143478367,-5.660700919422818,0.04345513478565216
2017-06-13 00:00:00,0.04186,0.004912969709396357,10.941789768001886,0.04490096970939636
2017-06-14 00:00:00,0.039827999999999995,-0.001420232908725734,-3.511971039596267,0.04043976709127427
2017-06-15 00:00:00,0.037439,0.0014001067456007044,3.3960005833886724,0.0412281067456007
2017-06-16 00:00:00,0.037536,0.002596253514707089,6.484918382628317,0.04003525351470709
2017-06-17 00:00:00,0.039251,0.001195913214325904,3.087668837085919,0.038731913214325904
2017-06-18 00:00:00,0.038332,-0.0004835680085420596,-1.2473563083791817,0.03876743199145794
2017-06-19 00:00:00,0.040251999999999996,0.0020499180631637567,5.076326636979844,0.040381918063163755
2017-06-20 00:00:00,0.039366000000000005,-0.0007457042412757839,-1.8875579877951716,0.03950629575872421
2017-06-21 00:00:00,0.038124,0.0007338384922742774,1.8300285484083938,0.04009983849227428
2017-06-22 00:00:00,0.03872,0.0018721600613594083,4.680849507770913,0.039996160061359406
2017-06-23 00:00:00,0.041397,-0.00031698407125472366,-0.825414524325044,0.038403015928745274
2017-06-24 00:00:00,0.03821,-0.0025042961103916156,-6.4389869048439445,0.03889270388960839
2017-06-25 00:00:00,0.033373,0.0025436490120887695,6.2415245597621105,0.04075364901208877
2017-06-26 00:00:00,0.030218000000000002,0.005134442683696748,13.333637151320268,0.03850744268369675
2017-06-27 00:00:00,0.029113,0.004001059076309203,11.69248712358443,0.034219059076309205
2017-06-28 00:00:00,0.031998,0.0026799778786301617,8.429464798362046,0.03179297787863016
2017-06-29 00:00:00,0.029039,-0.001495646019697188,-4.903379000397858,0.03050235398030281
2017-06-30 00:00:00,0.026987999999999998,0.003544611681699752,10.878510695272453,0.03258361168169975
2017-07-01 00:00:00,0.024465999999999998,0.003910927528738981,12.657162696347443,0.03089892752873898
2017-07-02 00:00:00,0.025706,0.004684493547439574,16.070031678249357,0.029150493547439572
2017-07-03 00:00:00,0.026266,0.0017188542022705047,6.2675053423919405,0.027424854202270504
2017-07-04 00:00:00,0.02575,0.002142709805250168,7.542439695216912,0.02840870980525017
2017-07-05 00:00:00,0.025441,0.0024325014054775267,8.631247349125468,0.028182501405477525
2017-07-06 00:00:00,0.025418,0.0013808771178126338,5.148323928811014,0.026821877117812632
2017-07-07 00:00:00,0.020415,0.000618903526067735,2.3770243087781107,0.026036903526067735
2017-07-08 00:00:00,0.021597,0.005377297049283983,20.848461224717717,0.025792297049283982
2017-07-09 00:00:00,0.019499000000000002,0.0014960866974592195,6.478504658382563,0.02309308669745922
2017-07-10 00:00:00,0.015137000000000001,0.0030631488076448415,13.576494126334898,0.022562148807644844
2017-07-11 00:00:00,0.014518000000000001,0.005817772497177121,27.763472488001717,0.020954772497177122
2017-07-12 00:00:00,0.017907,0.0028521522057056384,16.419845790233094,0.01737015220570564
2017-07-13 00:00:00,0.017351,-0.0010432016251087188,-6.186041850820244,0.01686379837489128
2017-07-14 00:00:00,0.016321000000000002,0.0014728673048019433,7.82446710313463,0.01882386730480194
2017-07-15 00:00:00,0.017618,0.0021656105020046203,11.71448114715128,0.018486610502004622
2017-07-16 00:00:00,0.015653999999999998,0.001050640524387355,5.627836279855914,0.018668640524387357
2017-07-17 00:00:00,0.018614,0.002963131002545357,15.916152720525167,0.018617131002545355
2017-07-18 00:00:00,0.018666,-0.002160304706037043,-13.129601997854445,0.016453695293962955
2017-07-19 00:00:00,0.017256,-9.492125612496974e-05,-0.5111240840345688,0.01857107874387503
2017-07-20 00:00:00,0.018859,0.0013113370599746738,7.062601684554448,0.018567337059974674
2017-07-21 00:00:00,0.019201,-0.0015406038603782632,-8.895765219584085,0.017318396139621738
2017-07-22 00:00:00,0.022877,-0.000643984657526013,-3.470302985911948,0.018557015342473986
2017-07-23 00:00:00,0.021769,-0.003877459719777109,-20.408176527372383,0.018999540280222892
2017-07-24 00:00:00,0.022605,0.0004625334233045557,2.0805286549406334,0.022231533423304556
2017-07-25 00:00:00,0.018550999999999998,-0.0006930773770809154,-3.163014898363968,0.021911922622919085
2017-07-26 00:00:00,0.018878,0.0039011333992481287,17.37533502886977,0.022452133399248127
2017-07-27 00:00:00,0.018322,-1.4737119674684135e-05,-0.07812603666810575,0.018863262880325315
2017-07-28 00:00:00,0.016961,0.0004441253583431226,2.3666332280236606,0.018766125358343124
2017-07-29 00:00:00,0.017447,0.001389755935072897,7.573289841519417,0.018350755935072897
2017-07-30 00:00:00,0.015984,-0.0003916718292236339,-2.2964778238318986,0.017055328170776367
2017-07-31 00:00:00,0.016094999999999998,0.0015025518934726721,8.592613927698006,0.017486551893472674
2017-08-01 00:00:00,0.017933,0.0004529061977863319,2.7369396005333817,0.01654790619778633
2017-08-02 00:00:00,0.018413,-0.0007908465760946282,-4.613461077718293,0.017142153423905373
2017-08-03 00:00:00,0.01886,-0.0003761371619701373,-2.0853801758533645,0.01803686283802986
2017-08-04 00:00:00,0.022241,-0.0001159171676635741,-0.6184200566143421,0.018744082832336424
2017-08-05 00:00:00,0.023984000000000002,-0.003505613594293598,-18.711189181696632,0.018735386405706402
2017-08-06 00:00:00,0.022701,-0.0025121847174167655,-11.69991770306683,0.021471815282583236
2017-08-07 00:00:00,0.022195,0.0007004915037155182,2.9933626393185206,0.023401491503715517
2017-08-08 00:00:00,0.023737,0.0004761493618488308,2.100243592634515,0.02267114936184883
2017-08-09 00:00:00,0.022996,-0.001909050955653191,-8.745901650103097,0.02182794904434681
2017-08-10 00:00:00,0.022007,0.00041279776573181423,1.7634300140612507,0.023408797765731813
2017-08-11 00:00:00,0.021480000000000003,0.0009932119666337946,4.318273101459407,0.023000211966633793
2017-08-12 00:00:00,0.020218,0.00043564815080165617,1.9878405959246999,0.02191564815080166
2017-08-13 00:00:00,0.01825,0.0011150883827209454,5.227036811154488,0.021333088382720945
2017-08-14 00:00:00,0.017622,0.0017928463792800907,8.945068706077102,0.02004284637928009
2017-08-15 00:00:00,0.017433,0.0013050726845860484,6.895269576731124,0.018927072684586047
2017-08-16 00:00:00,0.017702000000000002,0.0012545927076339745,6.713506267297163,0.018687592707633975
2017-08-17 00:00:00,0.017327000000000002,0.00043079546952247416,2.3757807793428944,0.018132795469522477
2017-08-18 00:00:00,0.016842,0.0009269704355597472,5.078185257460246,0.01825397043555975
2017-08-19 00:00:00,0.016513,0.0014997527883648873,8.17671465573485,0.018341752788364887
2017-08-20 00:00:00,0.017631,0.0013409772045612327,7.510803834893704,0.017853977204561233
2017-08-21 00:00:00,0.019753,-0.00026825278234482094,-1.5449904268147734,0.01736274721765518
2017-08-22 00:00:00,0.021624,-0.0018802133684158312,-10.519978821283434,0.01787278663158417
2017-08-23 00:00:00,0.020222,-0.0022882801315784462,-11.834470850581509,0.019335719868421555
2017-08-24 00:00:00,0.019024,0.0009166929452419266,4.336563985372916,0.021138692945241927
2017-08-25 00:00:00,0.020497,0.0011118519692420968,5.521752796655797,0.020135851969242096
2017-08-26 00:00:00,0.021208,-0.0014698938848972318,-7.725262454549004,0.01902710611510277
2017-08-27 00:00:00,0.019785,-0.0011443069498538946,-5.703371492944374,0.020063693050146107
2017-08-28 00:00:00,0.020525,0.0011185722856521634,5.351105879734877,0.020903572285652164
2017-08-29 00:00:00,0.020104,-0.0007947501330375709,-4.028079413065875,0.01973024986696243
2017-08-30 00:00:00,0.021224,9.411241602897552e-05,0.46594658991148624,0.020198112416028976
2017-08-31 00:00:00,0.022405,-0.0012614125018119808,-6.3188827697134835,0.01996258749818802
2017-09-01 00:00:00,0.023954,-0.0015015088213682186,-7.183052862017178,0.020903491178631783
2017-09-02 00:00:00,0.020837,-0.001852919633865354,-8.38384188994024,0.022101080366134646
2017-09-03 00:00:00,0.021296000000000002,0.0027261419658660864,11.56951806263874,0.023563141965866088
2017-09-04 00:00:00,0.017625,-0.00020668263435364223,-0.9800347292905736,0.02108931736564636
2017-09-05 00:00:00,0.018567,0.0035307568153142947,16.689342981851823,0.021155756815314293
2017-09-06 00:00:00,0.020346,-8.972396278381436e-05,-0.48559085550865816,0.018477276037216186
2017-09-07 00:00:00,0.020096,-0.0018511512461900706,-10.009009918552238,0.01849484875380993
2017-09-08 00:00:00,0.017447,-0.0001225412569045986,-0.6135204647365331,0.0199734587430954
2017-09-09 00:00:00,0.017095,0.002596598904609681,12.95475386913928,0.02004359890460968
2017-09-10 00:00:00,0.016269,0.0011469784708023067,6.287577154189357,0.018241978470802306
2017-09-11 00:00:00,0.016993,0.0017025366628766088,9.47351745604203,0.017971536662876608
2017-09-12 00:00:00,0.016324,0.000642309704899785,3.6421798973075363,0.017635309704899786
2017-09-13 00:00:00,0.015328,0.0010083901436328882,5.817952026676042,0.01733239014363289
2017-09-14 00:00:00,0.011038,0.0017485242652893074,10.239345185972388,0.017076524265289307
2017-09-15 00:00:00,0.012097,0.004671199666976929,29.735440162470432,0.01570919966697693
2017-09-16 00:00:00,0.011699,0.0009121396532654757,7.0115294137573185,0.013009139653265476
2017-09-17 00:00:00,0.011211,0.0017977844015359887,13.32009423912405,0.013496784401535988
2017-09-18 00:00:00,0.013455000000000002,0.002365807136535643,17.425357175246138,0.013576807136535644
2017-09-19 00:00:00,0.011795,-0.0010376920530796065,-8.356819831765254,0.012417307946920395
2017-09-20 00:00:00,0.012236,0.0017525147497653958,12.936060835776129,0.013547514749765396
2017-09-21 00:00:00,0.0106,0.00040849926304817145,3.2306480039265373,0.012644499263048172
2017-09-22 00:00:00,0.010776,0.0023435777959227577,18.10610507290332,0.012943577795922758
2017-09-23 00:00:00,0.011895999999999999,0.0010421319446563722,8.818076744587179,0.011818131944656373
2017-09-24 00:00:00,0.011563,-0.0003733734588623038,-3.240350258070922,0.011522626541137695
2017-09-25 00:00:00,0.012073,5.75702049732188e-05,0.4954163518463204,0.01162057020497322
2017-09-26 00:00:00,0.012388,-0.0004528306770324713,-3.8969369933142124,0.011620169322967529
2017-09-27 00:00:00,0.014378,-0.0004477067861557004,-3.7495459963797377,0.0119402932138443
2017-09-28 00:00:00,0.013863,-0.0021509117114543903,-17.591364850692816,0.01222708828854561
2017-09-29 00:00:00,0.013203999999999999,6.424942266941222e-05,0.4613216918829163,0.013927249422669413
2017-09-30 00:00:00,0.013858,0.0006092976877689373,4.410950241870508,0.013813297687768936
2017-10-01 00:00:00,0.013687999999999999,-0.0006486389870643625,-4.910449388347889,0.013209361012935638
2017-10-02 00:00:00,0.012962000000000001,8.480631828310103e-06,0.06191832819156877,0.013696480631828309
2017-10-03 00:00:00,0.012404,0.0006528334331512443,4.795015938730743,0.013614833433151246
2017-10-04 00:00:00,0.011851,0.0005353417081832863,4.1373179583372295,0.012939341708183286
2017-10-05 00:00:00,0.014575999999999999,0.0004281482896804807,3.4867914254305474,0.012279148289680481
2017-10-06 00:00:00,0.018403,-0.002674021050631999,-22.46702890340762,0.011901978949368
2017-10-07 00:00:00,0.020959000000000002,-0.0044674850020408625,-32.05826984288078,0.013935514997959137
2017-10-08 00:00:00,0.018598,-0.003415940486431124,-19.471748834854182,0.017543059513568878
2017-10-09 00:00:00,0.017601,0.0013179324278831499,6.617477904464009,0.01991593242788315
2017-10-10 00:00:00,0.018953,-0.0004318592348098761,-2.5153223490686076,0.017169140765190122
